Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_F,Gender_M
1.6971080600195534,1,1.5037044674690219,0.273631289604048,1,-0.33139698292612985,-1.3577487758380349,1,0,0,0,0,0,0,1,0,1
-0.05136730092091252,2,-0.7529322107495207,-1.0309916945335944,1,-0.33139698292612985,0.4097203826074207,0,0,1,0,0,0,0,1,1,0
-0.9256049813911454,4,0.07519134089031149,2.882877257879333,0,-0.4544255698411781,-0.4284671705675083,0,0,0,0,1,0,0,1,1,0
-0.9256049813911454,1,1.2552674019770722,-0.3786802024647733,1,-0.5774541567562264,0.2953942903800599,0,0,0,1,0,0,0,1,0,1
-0.05136730092091252,2,-0.2767611685566172,-0.3786802024647733,1,-0.5774541567562264,1.3298314457206724,1,0,0,0,0,0,1,0,0,1
-0.9256049813911454,3,-0.19394881339263398,0.273631289604048,2,-0.392911276383654,-0.8105730937872972,0,0,1,0,0,0,0,1,0,1
-0.9256049813911454,4,-1.2912125193154116,-0.3786802024647733,1,2.621289103035029,-1.2684888321738923,0,0,1,0,0,0,0,1,0,1
-0.9256049813911454,4,0.758393270993173,0.273631289604048,1,2.8058319834076015,-0.41929662841023335,0,1,0,0,0,0,0,1,0,1
-0.05136730092091252,3,-1.2705094305244158,-0.3786802024647733,2,-0.6389684502137505,0.7068459485031285,0,1,0,0,0,1,0,0,1,0
-0.05136730092091252,2,-1.788086650299311,-1.0309916945335944,2,2.252203342289884,-1.2428113141335224,0,0,0,0,1,0,0,1,0,1
-0.9256049813911454,1,-0.8564476547044997,-0.3786802024647733,0,0.6528317123942563,-1.1523286315150765,1,0,0,0,0,0,1,0,0,1
-1.7998426618613785,5,-0.8150414771225081,-0.3786802024647733,2,-0.023825515638509157,-1.5429937274149887,0,0,0,1,0,0,0,1,1,0
-0.05136730092091252,1,-1.3740248744793948,0.273631289604048,2,-0.4544255698411781,0.9611756509982201,0,1,0,0,0,0,0,1,0,1
-0.9256049813911454,3,0.28222222880026954,-1.0309916945335944,1,1.45251752734207,-0.24750180533061628,0,1,0,0,0,0,0,1,1,0
-1.7998426618613785,1,-1.2705094305244158,0.273631289604048,2,-0.392911276383654,1.106070217083164,0,0,0,0,1,0,0,1,1,0
-0.9256049813911454,4,-0.40097970130259203,0.9259427816728693,2,-0.5774541567562264,0.37792916979553426,0,0,0,0,1,0,1,0,1,0
-0.05136730092091252,3,1.2138612243950806,0.9259427816728693,1,-0.7004827436712746,-1.4378381773449027,0,0,0,0,1,0,0,1,0,1
0.8228703795493204,5,0.8826118037391478,-1.0309916945335944,0,-0.6389684502137505,0.7496418119037449,1,0,0,0,0,0,0,1,1,0
-0.05136730092091252,3,0.05448825209931568,0.273631289604048,2,-0.33139698292612985,0.363867671821046,1,0,0,0,0,0,0,1,0,1
-0.9256049813911454,4,-0.9185569210774871,-1.0309916945335944,2,2.744317689950077,-1.4097151813959263,1,0,0,0,0,0,0,1,1,0
-0.05136730092091252,1,-0.297464257347613,-0.3786802024647733,2,-0.2698826894686057,0.9727916710641017,0,0,0,0,1,1,0,0,1,0
0.8228703795493204,4,1.2138612243950806,-1.0309916945335944,1,-0.2698826894686057,1.156813883686752,1,0,0,0,0,0,0,1,1,0
0.8228703795493204,3,0.6755809158291898,0.9259427816728693,1,-0.2698826894686057,-1.4139947677359879,0,0,1,0,0,0,0,1,1,0
-0.9256049813911454,4,1.2345643131860764,-0.3786802024647733,2,-0.20836839601108156,1.0956769359715859,0,1,0,0,0,0,0,1,1,0
-0.05136730092091252,2,0.7376901822021772,-0.3786802024647733,2,-0.7619970371287987,0.9098206149174805,1,0,0,0,0,1,0,0,0,1
-0.05136730092091252,2,0.965424158903131,-1.0309916945335944,1,-0.392911276383654,1.039430944073633,0,0,0,0,1,0,0,1,0,1
0.8228703795493204,4,-1.456837229643378,0.273631289604048,1,-0.20836839601108156,0.552169470783758,1,0,0,0,0,0,0,1,1,0
1.6971080600195534,5,1.3173766683500596,0.273631289604048,1,-0.4544255698411781,-1.5643916591152969,0,0,0,0,1,0,0,1,0,1
0.8228703795493204,5,1.172455046813089,-0.3786802024647733,2,-0.2698826894686057,0.7031777316402186,0,1,0,0,0,1,0,0,0,1
0.8228703795493204,4,1.2552674019770722,-0.3786802024647733,2,0.16071736473406326,-0.6491715518192583,0,0,0,1,0,1,0,0,1,0
-1.7998426618613785,2,-1.3119156081064074,-1.0309916945335944,2,2.19068904883236,-1.3314598883205135,1,0,0,0,0,0,0,1,1,0
-0.9256049813911454,2,0.09589442968130729,0.273631289604048,0,-0.7619970371287987,0.325962764237643,1,0,0,0,0,0,0,1,0,1
-0.05136730092091252,3,1.3380797571410554,-0.3786802024647733,1,-0.6389684502137505,0.7331348360206501,0,0,0,0,1,0,0,1,1,0
-0.9256049813911454,5,1.3587828459320512,0.9259427816728693,1,-0.20836839601108156,1.0253694460991447,0,0,1,0,0,0,0,1,1,0
0.8228703795493204,3,0.5306592942922191,-1.0309916945335944,2,-0.4544255698411781,-1.4036014866244098,0,1,0,0,0,0,1,0,0,1
-0.05136730092091252,4,-0.5459013228395626,-0.3786802024647733,2,-0.7004827436712746,1.0736676347941259,0,0,0,0,1,0,0,1,1,0
1.6971080600195534,3,1.9384693320799338,0.9259427816728693,2,-0.4544255698411781,-1.4922500608114007,0,0,0,0,1,0,1,0,1,0
-0.05136730092091252,5,-1.1669939865694368,-1.0309916945335944,1,2.19068904883236,-1.2794934827626223,0,1,0,0,0,1,0,0,1,0
-0.9256049813911454,2,-0.17324572460163817,-0.3786802024647733,1,2.19068904883236,-0.4547560580850298,0,0,0,0,1,0,0,1,0,1
0.8228703795493204,5,-1.6017588511803487,-1.0309916945335944,1,-0.20836839601108156,0.4726914387540419,0,0,0,0,1,1,0,0,1,0
1.6971080600195534,3,1.5451106450510135,2.230565765810512,2,-0.392911276383654,0.8590769483138925,0,1,0,0,0,1,0,0,0,1
-0.9256049813911454,4,-0.007621014273671733,-0.3786802024647733,1,-0.392911276383654,-0.45659016651648476,1,0,0,0,0,0,0,1,1,0
-0.05136730092091252,1,-0.40097970130259203,-0.3786802024647733,1,-0.7004827436712746,0.9562846951810068,0,0,0,0,1,0,0,1,0,1
-0.9256049813911454,2,-1.6224619399713445,-0.3786802024647733,1,2.621289103035029,-1.419497093030353,0,0,0,1,0,0,0,1,1,0
-0.9256049813911454,4,-1.1876970753604326,-0.3786802024647733,2,-0.2698826894686057,1.1305249961692305,0,1,0,0,0,0,0,1,1,0
0.8228703795493204,4,1.3380797571410554,0.273631289604048,1,-0.392911276383654,0.5943539647072227,0,0,1,0,0,1,0,0,1,0
-0.05136730092091252,4,-1.6017588511803487,0.273631289604048,0,-0.392911276383654,1.43559836526791,0,0,0,1,0,0,0,1,1,0
-0.05136730092091252,1,-1.2291032529424242,0.9259427816728693,0,0.8988888862243529,-1.5142593619888605,1,0,0,0,0,0,0,1,0,1
-0.9256049813911454,1,0.5306592942922191,-0.3786802024647733,2,-0.33139698292612985,1.0492128557080596,1,0,0,0,0,0,1,0,1,0
-0.05136730092091252,3,-0.9185569210774871,0.273631289604048,2,-0.7619970371287987,0.5570604266009713,0,0,0,0,1,0,0,1,1,0
2.5713457404897864,4,1.7521415329609715,0.273631289604048,1,-0.5159398632987022,-1.4586247395680592,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,3,-0.04902719185566334,-0.3786802024647733,2,-0.392911276383654,0.5503353623523031,0,0,0,0,1,0,0,1,1,0
-1.7998426618613785,3,-1.2291032529424242,0.273631289604048,1,-0.6389684502137505,-1.3889286191727697,0,0,0,0,1,0,0,1,1,0
1.6971080600195534,1,1.3380797571410554,0.273631289604048,1,-0.5159398632987022,-1.4653498038167276,0,0,0,0,1,0,0,1,1,0
0.8228703795493204,2,0.9033148925301436,0.9259427816728693,2,-0.7004827436712746,1.2411828715336815,0,0,0,0,1,1,0,0,1,0
-1.7998426618613785,3,0.6755809158291898,0.9259427816728693,2,-0.5159398632987022,0.687893494711427,0,1,0,0,0,0,0,1,0,1
-1.7998426618613785,2,-0.4423858788845836,0.273631289604048,1,-0.2698826894686057,-0.12950749624034544,0,0,1,0,0,0,0,1,0,1
-0.9256049813911454,1,0.30292531759126534,-1.0309916945335944,1,-0.7004827436712746,0.49714621784010843,0,1,0,0,0,0,1,0,1,0
-0.9256049813911454,3,-0.3595735237206004,-1.0309916945335944,1,0.34526024510663567,-0.3227002510202707,0,0,0,0,1,0,1,0,0,1
-0.05136730092091252,4,-1.0634785426144577,-0.3786802024647733,2,-0.6389684502137505,1.1739322290469987,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,1,-0.3181673461386088,-0.3786802024647733,1,-0.7004827436712746,0.48491882829707517,0,0,1,0,0,0,1,0,0,1
1.6971080600195534,3,2.041984776034913,0.273631289604048,2,-0.7004827436712746,-1.4396722857763578,0,1,0,0,0,0,1,0,0,1
-0.05136730092091252,1,0.551362383083215,0.273631289604048,1,-0.5774541567562264,0.655490912422389,0,0,0,1,0,0,0,1,1,0
-0.05136730092091252,4,0.9033148925301436,0.273631289604048,1,-0.20836839601108156,0.734968944452105,0,0,1,0,0,0,0,1,1,0
-0.9256049813911454,1,0.1580036960542947,-0.3786802024647733,1,-0.5774541567562264,-0.807516246401539,0,0,1,0,0,0,0,1,0,1
-0.9256049813911454,5,-0.42168279009358783,0.9259427816728693,0,-0.392911276383654,0.50876223790599,1,0,0,0,0,1,0,0,1,0
-0.05136730092091252,1,-1.4775403184343738,-0.3786802024647733,2,-0.392911276383654,0.39749299306438746,0,0,0,0,1,0,0,1,1,0
-0.9256049813911454,5,-0.40097970130259203,0.273631289604048,1,-0.5774541567562264,0.23425734266489362,0,0,0,1,0,0,0,1,0,1
0.8228703795493204,3,1.172455046813089,-0.3786802024647733,1,2.129174755374836,-0.14173488578337867,0,0,0,1,0,1,0,0,0,1
-0.05136730092091252,2,-1.1255878089874451,-0.3786802024647733,1,-0.7619970371287987,1.0614402452510927,0,0,1,0,0,0,0,1,1,0
0.8228703795493204,4,0.7169870934111814,0.9259427816728693,1,-0.5159398632987022,-1.4256107878018696,0,1,0,0,0,1,0,0,1,0
-0.05136730092091252,4,0.34433149517325695,0.9259427816728693,1,-0.33139698292612985,-1.0043772180443742,0,0,1,0,0,0,0,1,0,1
0.8228703795493204,2,-0.60801058921255,-0.3786802024647733,1,-0.392911276383654,1.3756841565070472,1,0,0,0,0,0,0,1,0,1
0.8228703795493204,4,0.8205025373661604,0.273631289604048,1,-0.7004827436712746,0.3412470011664345,0,1,0,0,0,0,0,1,0,1
-0.05136730092091252,2,1.2345643131860764,-1.0309916945335944,0,-0.2698826894686057,0.8896454221714756,0,1,0,0,0,0,0,1,1,0
-0.05136730092091252,4,-1.6224619399713445,0.273631289604048,2,1.883117581544739,-1.1816743664183562,0,0,1,0,0,0,0,1,1,0
-0.9256049813911454,5,-1.3326186968974032,-0.3786802024647733,2,-0.33139698292612985,1.2301782209449514,0,1,0,0,0,1,0,0,0,1
-0.05136730092091252,2,0.8412056261571562,1.5782542737416905,2,-0.7619970371287987,-1.5105911451259506,0,1,0,0,0,0,0,1,1,0
0.8228703795493204,4,0.013082074517324072,-0.3786802024647733,1,-0.2698826894686057,0.7844898721013897,0,0,0,0,1,0,0,1,0,1
0.8228703795493204,5,0.447846939128236,-0.3786802024647733,1,-0.6389684502137505,1.2796991485942362,0,1,0,0,0,1,0,0,1,0
0.8228703795493204,2,0.5927685606652066,-0.3786802024647733,1,2.0676604619173116,0.029448567819086755,0,0,0,0,1,0,1,0,1,0
-0.05136730092091252,3,-0.7529322107495207,-1.0309916945335944,1,-0.20836839601108156,1.1794345543413636,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,5,0.5306592942922191,0.273631289604048,2,-0.7619970371287987,0.27949868397411665,1,0,0,0,0,0,0,1,0,1
-0.05136730092091252,1,-0.5459013228395626,2.230565765810512,2,-0.4544255698411781,0.8138356070046695,0,0,0,1,0,0,0,1,1,0
0.8228703795493204,2,-0.7736352995405165,-1.0309916945335944,1,-0.392911276383654,1.3518407468981324,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,4,-1.560352673598357,-1.0309916945335944,1,-0.5774541567562264,0.6475431092194174,0,0,0,0,1,0,0,1,0,1
0.8228703795493204,2,-0.9392600098684829,-1.0309916945335944,2,0.28374595164911154,-1.0435048645820806,0,0,0,0,1,0,0,1,1,0
0.8228703795493204,3,-0.17324572460163817,0.273631289604048,1,-0.4544255698411781,0.9061523980545705,0,1,0,0,0,0,0,1,0,1
0.8228703795493204,3,1.2345643131860764,0.9259427816728693,1,-0.7619970371287987,-1.2574841815851623,1,0,0,0,0,1,0,0,1,0
1.6971080600195534,3,0.6962840046201856,0.9259427816728693,2,-0.5159398632987022,-1.5484960527093536,0,0,0,0,1,0,0,1,1,0
-0.05136730092091252,4,-1.24980634173342,-1.0309916945335944,2,-0.7619970371287987,0.6640500851025122,0,0,0,0,1,0,1,0,1,0
1.6971080600195534,3,1.3173766683500596,0.273631289604048,1,-0.7004827436712746,-1.0954712701399718,0,0,1,0,0,1,0,0,0,1
-0.05136730092091252,2,0.30292531759126534,-0.3786802024647733,1,2.3752319292049324,-0.2664542591223178,0,1,0,0,0,0,0,1,0,1
-0.05136730092091252,4,-0.5459013228395626,-0.3786802024647733,1,-0.5774541567562264,-1.402990117147258,0,0,0,1,0,0,0,1,0,1
1.6971080600195534,4,0.6341747382471982,1.5782542737416905,0,2.92886057032265,-0.5006087688714045,0,0,0,1,0,0,0,1,1,0
1.6971080600195534,3,1.3173766683500596,0.273631289604048,1,-0.20836839601108156,-1.4983637555829172,0,0,1,0,0,0,0,1,0,1
-0.05136730092091252,5,0.09589442968130729,-0.3786802024647733,2,0.4682888320216839,0.21958447521325372,0,0,0,0,1,0,0,1,1,0
-0.05136730092091252,4,1.2966735795590638,-1.0309916945335944,2,-0.4544255698411781,1.2540216305538663,0,1,0,0,0,0,0,1,0,1
-0.05136730092091252,5,-1.2912125193154116,2.882877257879333,2,-0.4544255698411781,1.2686944980055062,1,0,0,0,0,0,1,0,0,1
-0.05136730092091252,2,0.861908714948152,1.5782542737416905,2,-0.7004827436712746,1.1317477351235339,0,1,0,0,0,0,1,0,0,1
-1.7998426618613785,5,0.4685500279192317,-0.3786802024647733,1,-0.2698826894686057,0.6885048641885787,0,0,1,0,0,0,0,1,0,1
-0.9256049813911454,4,-1.2705094305244158,-0.3786802024647733,1,-0.5159398632987022,1.126245409829169,1,0,0,0,0,1,0,0,1,0
-0.05136730092091252,4,-0.5666044116305584,-1.0309916945335944,1,-0.392911276383654,0.5790697277784311,0,0,0,0,1,0,1,0,1,0
1.6971080600195534,2,-1.0634785426144577,0.9259427816728693,2,0.529803125479208,-1.453733783750846,0,1,0,0,0,1,0,0,1,0
0.8228703795493204,1,-1.5810557623893529,-1.0309916945335944,1,-0.33139698292612985,1.2356805462393166,1,0,0,0,0,0,0,1,0,1
-0.9256049813911454,4,0.758393270993173,-0.3786802024647733,2,-0.33139698292612985,1.3249404899034591,0,0,1,0,0,0,0,1,0,1
-0.05136730092091252,3,0.6134716494562024,-0.3786802024647733,2,-0.4544255698411781,0.8187265628218828,0,1,0,0,0,0,1,0,0,1
-0.05136730092091252,3,1.275970490768068,-0.3786802024647733,2,1.5140318207995942,0.04901239108793995,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,3,-1.2912125193154116,-0.3786802024647733,2,-0.33139698292612985,0.3760950613640793,0,1,0,0,0,1,0,0,0,1
-0.05136730092091252,5,0.07519134089031149,-1.0309916945335944,1,-0.33139698292612985,0.5423875591493315,0,0,0,0,1,1,0,0,0,1
-0.9256049813911454,1,-1.3326186968974032,0.273631289604048,1,-0.20836839601108156,0.5857947920270995,0,1,0,0,0,0,0,1,1,0
-0.05136730092091252,2,0.5927685606652066,1.5782542737416905,1,-0.392911276383654,-1.033722952947654,0,0,1,0,0,1,0,0,1,0
-1.7998426618613785,5,1.0896426916491058,-0.3786802024647733,1,-0.5159398632987022,-0.4144056725930201,0,0,1,0,0,0,1,0,1,0
-0.05136730092091252,4,1.1103457804401016,-1.0309916945335944,2,-0.0853398090960333,-0.8692645635938568,0,0,0,1,0,0,0,1,1,0
0.8228703795493204,1,-0.42168279009358783,-1.0309916945335944,1,-0.2698826894686057,0.9789053658356183,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,4,-1.6017588511803487,-1.0309916945335944,1,-0.20836839601108156,0.6988981453001569,0,0,0,0,1,0,0,1,1,0
2.5713457404897864,3,1.275970490768068,0.273631289604048,2,-0.7004827436712746,-1.1437694588349532,0,0,1,0,0,0,0,1,0,1
-0.9256049813911454,5,0.6755809158291898,-1.0309916945335944,2,1.7600889946296907,-0.12461654042313214,0,0,0,1,0,0,1,0,0,1
-0.05136730092091252,1,-0.3388704349296046,-1.0309916945335944,2,-0.7619970371287987,0.35041754332370945,0,0,0,1,0,1,0,0,1,0
-1.7998426618613785,3,-1.7052742951353277,-1.0309916945335944,2,2.4367462226624563,-1.2807162217169255,0,0,0,1,0,0,1,0,1,0
-0.9256049813911454,2,-0.4423858788845836,-1.0309916945335944,1,-0.4544255698411781,0.5277146916976915,0,0,0,1,0,0,0,1,0,1
-0.05136730092091252,1,-0.09043336943765495,-0.3786802024647733,1,-0.5774541567562264,0.6848366473256687,0,0,0,0,1,0,1,0,1,0
0.8228703795493204,5,-0.8564476547044997,0.273631289604048,2,0.5913174189367322,-1.0410593866734739,0,0,0,0,1,0,1,0,1,0
0.8228703795493204,1,0.8205025373661604,0.273631289604048,2,-0.5774541567562264,-1.3369622136148784,0,0,0,0,1,1,0,0,0,1
-0.9256049813911454,4,1.2138612243950806,-0.3786802024647733,2,-0.33139698292612985,1.0632743536825477,0,1,0,0,0,0,0,1,0,1
-0.9256049813911454,4,-0.4630889676755794,0.9259427816728693,1,-0.6389684502137505,0.7398599002693184,0,0,1,0,0,0,0,1,1,0
-0.9256049813911454,3,-0.6287136780035458,-0.3786802024647733,2,-0.33139698292612985,1.4233709757248767,0,0,0,1,0,0,0,1,0,1
-0.9256049813911454,2,-1.3947279632703906,1.5782542737416905,2,3.051889157237698,-1.0221069328817725,1,0,0,0,0,0,0,1,0,1
-0.9256049813911454,1,0.22011296242728212,-0.3786802024647733,0,-0.7619970371287987,0.8089446511874562,0,0,1,0,0,0,0,1,0,1
2.5713457404897864,2,0.758393270993173,0.273631289604048,2,-0.2698826894686057,-1.546050574800747,0,0,0,0,1,0,0,1,1,0
0.8228703795493204,4,0.9447210701121352,0.9259427816728693,1,-0.7004827436712746,-1.1627219126266548,0,0,0,0,1,0,0,1,0,1
1.6971080600195534,4,1.9798755096619254,0.273631289604048,1,-0.2698826894686057,-1.2409772057020676,0,0,0,0,1,0,1,0,0,1
-0.9256049813911454,4,1.2345643131860764,1.5782542737416905,1,-0.392911276383654,0.28928059560854325,0,0,0,1,0,0,1,0,1,0
0.8228703795493204,2,0.28222222880026954,0.9259427816728693,1,-0.7004827436712746,-1.59129191610997,0,0,0,1,0,0,0,1,1,0
-0.05136730092091252,5,-0.09043336943765495,-1.0309916945335944,1,-0.20836839601108156,0.39076792881571915,0,0,1,0,0,0,0,1,1,0
-0.05136730092091252,5,-1.9537113606272773,-0.3786802024647733,2,2.4982605161199807,-1.4127720287816845,0,1,0,0,0,0,0,1,0,1
-0.9256049813911454,3,-1.1876970753604326,-1.0309916945335944,1,1.5755461142571183,-1.4042128561015612,0,0,0,0,1,1,0,0,1,0
0.8228703795493204,3,1.5244075562600177,0.9259427816728693,2,-0.5774541567562264,1.0504355946623627,0,0,0,0,1,0,0,1,1,0
-0.05136730092091252,5,-0.5666044116305584,-1.0309916945335944,2,-0.7004827436712746,0.5552263181695163,0,0,0,0,1,1,0,0,1,0
-1.7998426618613785,4,0.7376901822021772,-1.0309916945335944,2,-0.7619970371287987,1.0693880484540643,0,0,0,1,0,0,1,0,0,1
-0.05136730092091252,3,-1.1876970753604326,0.273631289604048,1,1.391003233884546,-1.5001978640143723,0,0,0,1,0,1,0,0,0,1
-1.7998426618613785,1,-0.6908229443765332,0.273631289604048,1,3.051889157237698,-1.56928261493251,0,0,1,0,0,0,0,1,0,1
-1.7998426618613785,4,-0.04902719185566334,-0.3786802024647733,2,-0.4544255698411781,0.367535888683956,0,0,0,0,1,0,0,1,1,0
0.8228703795493204,5,1.2138612243950806,0.9259427816728693,1,-0.5774541567562264,-1.3271803019804518,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,5,-1.146290897778441,0.273631289604048,0,2.129174755374836,-1.0104909128158908,1,0,0,0,0,0,0,1,1,0
1.6971080600195534,2,1.4001890235140428,-0.3786802024647733,2,-0.6389684502137505,-0.39789869670992517,0,1,0,0,0,0,0,1,1,0
-0.9256049813911454,1,1.2552674019770722,-1.0309916945335944,2,-0.392911276383654,0.5772356193469762,1,0,0,0,0,0,0,1,1,0
0.8228703795493204,1,-0.06973028064665915,-1.0309916945335944,0,-0.6389684502137505,0.28011005345126827,0,0,0,1,0,0,0,1,0,1
-0.9256049813911454,4,-0.11113645822865074,2.882877257879333,2,-0.5159398632987022,0.7606464624924748,0,0,1,0,0,0,0,1,1,0
1.6971080600195534,5,0.8412056261571562,0.273631289604048,2,-0.6389684502137505,-1.2012381896872095,1,0,0,0,0,0,0,1,1,0
1.6971080600195534,2,-0.40097970130259203,1.5782542737416905,2,-0.392911276383654,1.0443218998908461,0,0,1,0,0,0,1,0,0,1
-0.05136730092091252,2,0.7997994485751646,0.9259427816728693,2,1.391003233884546,0.12910179259480772,0,0,0,0,1,0,1,0,0,1
-0.9256049813911454,5,-1.146290897778441,0.273631289604048,1,-0.4544255698411781,1.0767244821798843,0,1,0,0,0,0,0,1,0,1
-0.05136730092091252,5,-1.1048847201964493,-1.0309916945335944,2,-0.4544255698411781,1.4135890640904503,1,0,0,0,0,0,0,1,0,1
-0.05136730092091252,3,1.172455046813089,0.9259427816728693,2,-0.2698826894686057,-1.2758252658997122,0,0,1,0,0,1,0,0,1,0
0.8228703795493204,4,-1.3947279632703906,0.9259427816728693,2,-0.5159398632987022,0.4696345913682836,1,0,0,0,0,1,0,0,1,0
-0.05136730092091252,1,-1.1048847201964493,2.230565765810512,1,-0.392911276383654,0.4647436355510703,0,0,0,0,1,0,1,0,1,0
-0.9256049813911454,4,0.7997994485751646,-0.3786802024647733,0,-0.20836839601108156,1.2252872651277382,0,0,0,1,0,0,0,1,1,0
2.5713457404897864,3,1.5451106450510135,0.273631289604048,1,-0.20836839601108156,-1.0331115834705022,0,0,0,0,1,1,0,0,0,1
-0.05136730092091252,1,-2.0365237157912603,1.5782542737416905,2,-0.2698826894686057,0.9923554943329549,0,0,0,0,1,0,0,1,0,1
0.8228703795493204,4,-1.1669939865694368,0.9259427816728693,1,-0.4544255698411781,1.2436283494422882,0,0,1,0,0,0,0,1,0,1
-1.7998426618613785,3,-1.4154310520613864,-0.3786802024647733,1,2.0061461684597877,-1.1804516274640529,1,0,0,0,0,0,1,0,1,0
-0.9256049813911454,4,1.1310488692310974,-0.3786802024647733,2,-0.392911276383654,0.9098206149174805,0,0,0,1,0,0,0,1,1,0
0.8228703795493204,4,-0.23535499097462556,0.9259427816728693,2,-0.4544255698411781,0.9691234542011917,1,0,0,0,0,0,0,1,0,1
-0.05136730092091252,2,-0.5873075004215542,-1.0309916945335944,2,2.4982605161199807,-0.2224356567673981,0,0,0,1,0,0,0,1,1,0
-0.9256049813911454,1,-1.3326186968974032,-0.3786802024647733,2,0.16071736473406326,-1.1682242379210197,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,4,-0.11113645822865074,-1.0309916945335944,2,-0.33139698292612985,1.3762955259841987,0,0,0,0,1,0,1,0,1,0
0.8228703795493204,5,-0.8978538322864913,-0.3786802024647733,1,2.4367462226624563,-1.259929659493769,0,0,0,0,1,0,0,1,1,0
-0.9256049813911454,1,-0.8564476547044997,-1.0309916945335944,2,0.34526024510663567,-1.4928614302885523,0,0,0,1,0,0,0,1,1,0
-0.05136730092091252,3,0.013082074517324072,2.882877257879333,2,-0.6389684502137505,0.5656195992810946,0,0,0,0,1,0,0,1,1,0
-1.7998426618613785,5,-0.5251982340485668,-0.3786802024647733,1,-0.2698826894686057,1.3359451404921892,0,0,1,0,0,0,0,1,1,0
-0.9256049813911454,1,-0.23535499097462556,-0.3786802024647733,0,-0.6389684502137505,0.9183797875976037,0,1,0,0,0,1,0,0,0,1
-0.9256049813911454,2,-0.5251982340485668,-0.3786802024647733,2,2.0676604619173116,-0.7078630216258179,0,0,0,1,0,0,0,1,0,1
-0.9256049813911454,1,-1.0841816314054535,0.9259427816728693,1,-0.2698826894686057,-1.276436635376864,0,0,0,0,1,1,0,0,0,1
-0.9256049813911454,3,0.8205025373661604,0.273631289604048,2,-0.7619970371287987,0.6677183019654221,0,0,0,0,1,0,1,0,0,1
0.8228703795493204,3,1.1103457804401016,4.187500242016975,2,1.2679746469694977,-0.11238915088009889,0,0,0,1,0,0,0,1,1,0
-0.05136730092091252,3,1.2138612243950806,-1.0309916945335944,2,-0.7004827436712746,0.325962764237643,0,0,0,1,0,0,0,1,0,1
-0.9256049813911454,1,0.32362840638226115,-1.0309916945335944,2,-0.4544255698411781,0.8077219122331528,1,0,0,0,0,1,0,0,1,0
0.8228703795493204,5,0.5720654718742108,1.5782542737416905,1,-0.6389684502137505,-1.0147704991559525,1,0,0,0,0,0,0,1,1,0
-0.9256049813911454,4,1.1931581356040848,-1.0309916945335944,0,1.5755461142571183,-0.49082685723697783,0,0,1,0,0,0,0,1,1,0
-0.05136730092091252,2,-0.23535499097462556,-0.3786802024647733,1,3.113403450695222,-0.706028913194363,0,0,0,0,1,0,0,1,0,1
-0.05136730092091252,5,0.551362383083215,0.9259427816728693,1,-0.2698826894686057,-1.006822695952981,0,1,0,0,0,0,0,1,1,0
0.8228703795493204,2,0.5927685606652066,-1.0309916945335944,2,0.09920307127653911,-0.7054175437172113,0,1,0,0,0,0,0,1,1,0
0.8228703795493204,5,1.9384693320799338,0.9259427816728693,1,-0.33139698292612985,-1.024552410790379,0,0,1,0,0,0,0,1,1,0
-0.05136730092091252,2,0.9240179813211394,0.9259427816728693,2,-0.7004827436712746,-1.4488428279336327,0,1,0,0,0,1,0,0,0,1
0.8228703795493204,5,-0.7736352995405165,-0.3786802024647733,1,-0.5774541567562264,1.0027487754445332,0,1,0,0,0,1,0,0,0,1
-0.9256049813911454,4,-1.560352673598357,-0.3786802024647733,1,-0.14685410255355744,-1.1523286315150765,1,0,0,0,0,1,0,0,0,1
0.8228703795493204,2,0.7376901822021772,0.9259427816728693,1,-0.5774541567562264,-1.5607234422523868,1,0,0,0,0,0,0,1,1,0
-1.7998426618613785,2,-1.1255878089874451,0.273631289604048,0,-0.2698826894686057,0.3418583706435862,0,0,0,0,1,0,0,1,0,1
-1.7998426618613785,1,-0.9185569210774871,-0.3786802024647733,2,-0.33139698292612985,0.3852656035213542,0,0,0,1,0,0,0,1,1,0
-0.9256049813911454,3,1.275970490768068,2.882877257879333,0,-0.392911276383654,0.9978578196273198,0,0,0,1,0,1,0,0,0,1
0.8228703795493204,1,-0.7943383883315123,-1.0309916945335944,1,-0.2698826894686057,-1.1627219126266548,1,0,0,0,0,0,0,1,1,0
-0.9256049813911454,5,-1.6017588511803487,2.882877257879333,2,-0.33139698292612985,0.841958602953646,0,0,0,1,0,0,0,1,1,0
-0.9256049813911454,3,-1.9330082718362815,-0.3786802024647733,2,2.621289103035029,-1.2269157077275792,0,0,0,1,0,0,1,0,0,1
